lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,left_elbow_angle,right_elbow_angle,left_abduction_angle,right_abduction_angle,label
0.7249492406845093,0.4573633074760437,-0.21539656817913055,0.39972132444381714,0.5457925796508789,0.06856510788202286,0.772581934928894,0.8853698372840881,-0.5007880330085754,0.3099784553050995,0.8908956050872803,-0.1812659353017807,0.4331821799278259,0.8779499530792236,-0.8304491639137268,0.4654310643672943,0.8536874055862427,-0.7528764009475708,0.7190117239952087,1.2086613178253174,-0.0480349063873291,0.4969719648361206,1.199955940246582,0.05487937480211258,82.39736786673917,61.96308869819891,6.804579942384097,23.033185336179272,1
0.5271196961402893,0.6386250257492065,0.1658283770084381,0.3279280662536621,0.538398265838623,-0.2122800052165985,0.562565803527832,0.9213760495185852,0.2502671480178833,0.27151739597320557,0.2607164978981018,-0.38783442974090576,0.5531215071678162,1.1515758037567139,0.13710227608680725,0.5080946087837219,0.2530694603919983,-0.07392663508653641,0.52420973777771,1.1873440742492676,0.12755230069160461,0.3618764281272888,1.1799265146255493,-0.1222931295633316,170.5000420434584,80.36821722165757,7.452061282683678,171.54374107633078,1
0.7170132994651794,0.42993324995040894,-0.4001697301864624,0.37349653244018555,0.5147088766098022,-0.11196155101060867,0.7067121267318726,0.9130114912986755,-0.5355654954910278,0.2747754454612732,0.9295979738235474,-0.3646905720233917,0.3614956736564636,0.916256308555603,-0.6819034218788147,0.4396294951438904,0.8658936023712158,-0.9060223698616028,0.7104424238204956,1.2360804080963135,-0.059059709310531616,0.4786531925201416,1.2258691787719727,0.06538506597280502,91.76010935844866,55.488158673223246,0.7656723967305514,21.796025780035677,1
0.5296377539634705,0.5999391674995422,0.19483855366706848,0.30993759632110596,0.5133455991744995,-0.11179155111312866,0.5564731359481812,0.8513574600219727,-0.02429192326962948,0.3111175000667572,0.6309667825698853,-0.5617339611053467,0.5892126560211182,0.9904481172561646,-0.427869588136673,0.5573298335075378,0.6075179576873779,-0.7600182294845581,0.5033525824546814,1.11600923538208,0.07004950195550919,0.3465578556060791,1.0935263633728027,-0.06649422645568848,172.83450704384902,85.13456533933046,9.01096721070611,3.0526596574361777,1
0.6682091355323792,0.3853055238723755,-0.3638591766357422,0.3812163472175598,0.5076872706413269,0.12364998459815979,0.7460761070251465,-0.009399771690368652,-0.6406946778297424,0.2643376588821411,0.7228512167930603,-0.11399416625499725,0.5980361700057983,-0.057854294776916504,-0.38908395171165466,0.4430650472640991,0.6818608045578003,-0.7256590723991394,0.6753536462783813,1.297501564025879,-0.131440669298172,0.43318647146224976,1.3244655132293701,0.138441264629364,96.96359211913398,48.57281021564714,168.39056113000672,32.15231896887958,1
0.5249426364898682,0.6218245625495911,0.2450971007347107,0.32226958870887756,0.5450897812843323,-0.1714046746492386,0.5636528134346008,0.8974165320396423,-0.027434663847088814,0.30950242280960083,0.8957909345626831,-0.4617861807346344,0.585155725479126,0.9066053628921509,-0.5893903374671936,0.5317710041999817,0.9098618030548096,-0.6936567425727844,0.5011098384857178,1.155360460281372,0.10240764170885086,0.3459227383136749,1.148291826248169,-0.09786323457956314,121.12870156452101,91.5373818337033,10.555310295434264,4.334053082879528,1
0.6247819662094116,0.40918755531311035,-0.1397324800491333,0.3427358567714691,0.46535468101501465,-0.01289830170571804,0.7566405534744263,0.5896570086479187,-0.5442724227905273,0.3121589124202728,0.6971109509468079,-0.27279016375541687,0.46713992953300476,0.5655189752578735,-1.073529839515686,0.3803792893886566,0.6871031522750854,-0.6958132982254028,0.6101807355880737,1.1508091688156128,-0.019511613994836807,0.3856044411659241,1.1643975973129272,0.02645685151219368,49.08113350131606,74.13940233319425,37.28180002452424,11.027000590903285,1
0.6041203737258911,0.5491883754730225,-0.04658989608287811,0.29875436425209045,0.4793615937232971,-0.45766931772232056,0.7017711997032166,0.9290857315063477,-0.0694505125284195,0.1628275215625763,0.5862496495246887,-1.0245124101638794,0.7818962931632996,1.248852252960205,-0.4113149046897888,0.39678090810775757,0.30512893199920654,-1.2361693382263184,0.5972226858139038,1.2563716173171997,0.12849006056785583,0.38536906242370605,1.2478327751159668,-0.1229216679930687,179.58512219748192,12.056189363420199,14.975132645134256,58.25069942362033,1
0.6286535263061523,0.4212647080421448,-0.0021057880949229,0.33143386244773865,0.4279887080192566,0.20635700225830078,0.7499510049819946,0.7014521360397339,-0.5259131789207458,0.1451277732849121,0.4694707989692688,-0.3005812466144562,0.47047773003578186,0.5364030003547668,-1.114397644996643,0.27354466915130615,0.3458956480026245,-0.8973858952522278,0.6118577718734741,1.1405023336410522,-0.03235456719994545,0.38675737380981445,1.127139925956726,0.04039674252271652,36.02734472254303,31.34955939991555,24.74683723500277,81.97195461513523,1
0.4384652376174927,0.2622983455657959,0.2666809558868408,0.4649191200733185,0.24826201796531677,-0.05360111966729164,0.41094157099723816,0.5019912123680115,0.24782200157642365,0.4878988265991211,0.44156086444854736,-0.06826777011156082,0.4258062243461609,0.6983103156089783,0.16136206686496735,0.5488580465316772,0.5653086304664612,0.05863146111369133,0.3167847692966461,0.5585620999336243,0.11582795530557632,0.3141915500164032,0.5572865605354309,-0.11651777476072311,169.11321547904802,160.54830556571594,15.780877592629047,32.7818664261447,1
0.6134583950042725,0.5196502804756165,-0.11878960579633713,0.28356239199638367,0.42813998460769653,-0.5249829888343811,0.6685406565666199,0.8828146457672119,-0.05352155119180679,0.19450485706329346,0.8896486759185791,-0.6778602600097656,0.7396872043609619,1.1414515972137451,-0.37793490290641785,0.4853777587413788,0.951697826385498,-0.9288268685340881,0.5349581837654114,1.2031482458114624,0.1340509057044983,0.3248509466648102,1.1925067901611328,-0.12940877676010132,173.23893166398534,91.11972246909171,15.177082894717818,14.0147016803621,1
0.4579976499080658,0.5471429228782654,0.27219486236572266,0.2998420000076294,0.4718015789985657,-0.37550342082977295,0.46701639890670776,0.9189287424087524,0.3476359248161316,0.2996392250061035,0.8853696584701538,-0.3788800537586212,0.49858054518699646,1.1363883018493652,0.17527221143245697,0.38084498047828674,1.1789779663085938,-0.183316171169281,0.45433950424194336,1.273673415184021,0.23355422914028168,0.32935288548469543,1.2714534997940063,-0.22887766361236572,173.1250097541726,164.50996471053918,1.685313115810403,2.146239558977709,1
0.4517457187175751,0.5236563086509705,0.3646223843097687,0.26290127635002136,0.41292035579681396,-0.39729616045951843,0.4806886315345764,0.8737342357635498,0.32654061913490295,0.26744499802589417,0.8618504405021667,-0.630178689956665,0.5673026442527771,0.9176307916641235,0.056140631437301636,0.569453239440918,0.8931342363357544,-0.5704752206802368,0.4134060740470886,1.2083897590637207,0.21554167568683624,0.27653664350509644,1.210207223892212,-0.21063734591007233,121.6013763201191,96.49377859840195,7.932685994743934,0.4222129806395562,1
0.6376765966415405,0.5224977135658264,-0.3194493055343628,0.4498542249202728,0.5769170522689819,0.05735795572400093,0.5993694067001343,0.7655203938484192,-0.5129521489143372,0.41506361961364746,0.8093258142471313,-0.01067628338932991,0.38102951645851135,0.7278909087181091,-0.6679382920265198,0.35748815536499023,0.7643893957138062,-0.397701233625412,0.5998399257659912,1.0189632177352905,-0.09537577629089355,0.4807446599006653,1.0112018585205078,0.09898216277360916,89.17923048147149,60.544325344758825,4.605321753061456,12.584789638443688,1
0.5968469381332397,0.48358476161956787,-0.29230812191963196,0.3164433240890503,0.5424709320068359,-0.027707643806934357,0.7166423797607422,0.5091806054115295,-0.44903820753097534,0.2742745876312256,0.7202548980712891,-0.04112711921334267,0.5101695656776428,0.2681065797805786,-0.602144181728363,0.36473727226257324,0.5455796122550964,-0.1955862194299698,0.6573342680931091,1.2271960973739624,-0.07350664585828781,0.4518907070159912,1.272679090499878,0.07952652871608734,37.362211340579854,14.042136347162081,73.28919936241905,23.852849903954255,1
0.6902918815612793,0.48521894216537476,-0.5798836946487427,0.391253262758255,0.5265389680862427,-0.1132374256849289,0.7193670868873596,0.9113283157348633,-0.6722450852394104,0.3603906035423279,0.9012474417686462,-0.06910227984189987,0.5932946801185608,1.2030588388442993,-0.7677888870239258,0.3113875389099121,1.1589012145996094,-0.3824138939380646,0.6728712320327759,1.212586522102356,-0.11997251212596893,0.48676061630249023,1.1694766283035278,0.12564989924430847,152.72394140845242,173.93458605642851,5.277461041250488,13.158917670999072,1
0.5288023948669434,0.5383890271186829,0.2240195870399475,0.313845157623291,0.47119140625,-0.22232496738433838,0.555974006652832,0.8217995166778564,0.058563608676195145,0.2320529967546463,0.6609828472137451,-0.7041832208633423,0.5547704696655273,0.8798077702522278,-0.2055293470621109,0.5269946455955505,0.5555351972579956,-0.7711613774299622,0.4528030455112457,1.0850756168365479,0.11049541085958481,0.29478704929351807,1.0649269819259644,-0.10711655765771866,173.30538109544023,47.013801611025244,13.392378945994999,21.476718600957074,1
0.487082839012146,0.6450310945510864,0.21462109684944153,0.29003944993019104,0.5512381792068481,-0.29968884587287903,0.488070011138916,0.942372739315033,0.07765687257051468,0.2622215747833252,0.9067221879959106,-0.5794436931610107,0.5525829792022705,0.8965016007423401,-0.387417197227478,0.5297858715057373,0.8612074851989746,-0.7965276837348938,0.45840486884117126,1.1548913717269897,0.12796737253665924,0.30114179849624634,1.126099944114685,-0.12359357625246048,54.77768601297304,75.87163761246089,3.4158562298825803,5.583757462916604,1
0.648512065410614,0.5212727785110474,-0.3910602033138275,0.455330491065979,0.5881040692329407,-0.006112444214522839,0.6007958650588989,0.8581244945526123,-0.5155817270278931,0.4336959719657898,0.8512697219848633,-0.049443285912275314,0.42827826738357544,0.7950464487075806,-0.6186879277229309,0.41053587198257446,0.8815970420837402,-0.4160659909248352,0.630416750907898,1.0299551486968994,-0.10175314545631409,0.5041792392730713,1.0394375324249268,0.10504760593175888,77.97864146891769,147.32285100292006,6.02831764740476,10.87932799078847,1
